Tottenham;https://assets.stickpng.com/thumbs/580b57fcd9996e24bc43c4ee.png;23
Manchester City;https://assets.stickpng.com/thumbs/580b57fcd9996e24bc43c4e6.png;21
Arsenal;https://assets.stickpng.com/thumbs/580b57fcd9996e24bc43c4df.png;21
Liverpool;https://assets.stickpng.com/thumbs/580b57fcd9996e24bc43c4e5.png;20
Aston Villa;https://assets.stickpng.com/thumbs/580b57fcd9996e24bc43c4e4.png;19
Newcastle;https://assets.stickpng.com/thumbs/580b57fcd9996e24bc43c4ec.png;16
Brighton;https://as01.epimg.net/img/comunes/fotos/fichas/equipos/large/4344.png;16
Manchester United;https://assets.stickpng.com/thumbs/580b57fcd9996e24bc43c4e7.png;15
